Date,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC,Algo 1,Algo 2,Market Close,rf_rate,NVDA,WDAY,TSLA
2019-01-03,-0.0078478052216349,-0.0074032276951608,-0.0084777098658679,-0.0320529184271246,0.0152460945328214,-0.0117918537517878,-0.03319588931807227,0.0002622222222222,-0.06048150322959489,-0.03580818830599719,-0.0314414704933893
2019-01-04,0.0298814124929129,0.0270316593174648,0.0335603287038812,0.06134126134409,0.0176219188168108,0.0305091757175657,-0.006961630629605975,0.0002633333333333,0.06406249999999991,0.06057654850019478,0.057765939736973415
2019-01-07,0.0090514436476738,0.0144745267812234,0.0141110984066017,0.0171847665142084,0.014748202984348,0.0169423691454735,-0.009602200115754633,0.0002677777777777,0.052863436123348206,0.0009182736455464191,0.05429650613786574
2019-01-08,0.0107597646721613,0.0080501642804411,0.0015437655976402,0.0058514617001443,0.0108249276791939,0.0104789932377874,-0.004081301064619902,0.0002677777777777,-0.024825662482566235,0.02110091743119269,0.001194208090759874
2019-01-09,0.0086295632848452,-0.0007997282666609,-0.0005343848097381,0.019787837643143,0.0002137227017436,0.0096576186955676,-0.0044981206482223035,0.0002666666666666,0.019736842105263053,-0.004612159329140386,0.009542269270911063
2019-01-10,0.0028692489560184,-0.0003879258000246,0.0074228341179058,0.0031629382921085,0.0030867289268032,0.0033655538544154,0.00014636438569337606,0.0002644444444444,0.01851332398316985,0.010711276928631719,0.018904150051691104
2019-01-11,0.0111897414753987,0.0042316286708059,0.0020507052383593,-0.0021518933589832,-0.0051119222578623,0.0038846483481752,0.005285350865984473,0.0002644444444444,0.02478656017626002,-0.002976899261728949,0.006667632990288608
2019-01-14,-0.0019988128446727,-0.0051614678524238,0.0077976494653575,-0.0012533995979159,-0.0056419957633679,-0.0066590668881123,-0.010607976094701765,0.0002666666666666,0.010749798441279212,-0.02466260599546155,-0.03700503959683232
2019-01-15,0.006396735631367,0.0028514140568789,0.0128787781723755,0.021565906443915,0.0003690504618276,0.0072772937984134,-0.00221704063300332,0.0002666666666666,-0.0037224142515288605,0.006979734280291305,0.03005382775119636
2019-01-16,0.0044261315257243,0.0006457383903224,0.0056571463293939,0.0043541183977042,-0.0014225979881724,0.0044694887047307,-0.00753425696899801,0.0002644444444444,-0.006938884440885973,0.005289718489694284,0.004645086369574614
2019-01-17,0.003667272002737,0.0070933878587351,0.0061091071969605,0.0052103653909949,-0.0008510611301699,0.004453704159383,-0.013011521280857918,0.0002633333333333,0.019349637194302494,0.007499697592838972,0.0036121947695419987
2019-01-18,0.0046053114000461,0.0053460249855075,0.0092846137605437,0.0139743031708845,-0.0045701470134865,0.0103874986234901,0.014360590983326427,0.0002622222222222,0.03427366200896387,0.033017168927842455,-0.12971494385257687
2019-01-22,-0.0143712433290245,-0.0118298068382085,-0.0087738575336299,-0.0221356781076998,0.0042362447230472,-0.0115389249182882,-0.0021980520710955798,0.0002644444444444,-0.052001019627835876,-0.007612738261273844,-0.011083540115798263
2019-01-23,-0.0005203754139753,6.265124082194262e-05,-0.0002397221466171,0.0018974144579568,0.0095477088700125,-0.002803795702856,-0.001373787528431314,0.0002622222222222,0.0034955633234741157,0.005211688235638556,-0.0378052860488457
2019-01-24,0.0059373588540037,0.0071461013538232,-0.0037479840022949,0.0121763659625839,-0.0027553381339344,0.0058711184308463,-0.008417268346867957,0.0002577777777777,0.05734190782422299,-0.0026797157171152275,0.01356050069541026
2019-01-25,0.0128971868866092,0.0107215950661774,0.0074755951086999,0.0211899564471524,0.0003843002624099,0.0106592353276057,0.007908920702762945,0.00026,0.014698428788646689,0.025584112149532823,0.01903945111492278
2019-01-28,-0.0007128949067674,-0.0038583158924014,0.0020473886062466,-0.0058072281741724,-0.0090262131442473,-0.0038047457306434,0.0014583333333333393,0.0002633333333333,-0.1383616383616384,-0.017541861259824598,-0.002188183807439792
2019-01-29,-0.0047868516741415,-0.0076974449540248,-0.0003124906214998,-0.007686680253349,0.0053804692531576,-0.0008038364800144,-0.015311165401615034,0.0002633333333333,-0.04637681159420293,-0.03368115942028982,0.003542510121457454
2019-01-30,0.0085190147115514,0.0105214767522106,0.0015556694592175,0.0272418839524779,0.0048663551018798,0.0113221020620223,-0.008524093043896341,0.0002633333333333,0.04407294832826758,0.03557501949727038,0.03798957808034964
2019-01-31,0.0288011821860609,0.0075981982750084,0.0188027967752142,0.0145842686367059,-0.0013328809152014,0.0097426962949442,-0.0008978285849409184,0.0002622222222222,0.04628820960698676,0.05161626694473398,-0.005668016194331993
2019-02-01,0.0109114374292145,0.0060058299050373,-0.002555570237977,0.001809624234573,0.0029120794429166,0.0022220535019382,-0.006730596322026328,0.0002611111111111,0.006677796327211993,0.02495455296645188,0.01693811074918572
2019-02-04,-0.0005143054690184,-0.0003472787007241,0.0024415291404606,0.0125290049604087,0.0082890091527885,0.0074771426803532,-0.004686415604339356,0.0002633333333333,0.03095632946379201,0.003869719445340314,0.0022421524663678305
2019-02-05,0.0056162075464269,0.0045967694021087,0.0069457125344509,0.0167914877731392,0.0021529269043526,0.0029098739788533,0.0022257854313556535,0.0002633333333333,0.005093833780160928,0.01343826962201522,0.027005433045701466
2019-02-06,-0.0009838758975978,-0.0015902697132279,-0.007604538189631,-0.0064897093046093,-0.0029953478726461,-0.0024255849639797,0.009449197169305812,0.0002633333333333,0.020272072552680598,-0.00427914839664012,-0.012914267932161216
2019-02-07,-0.0053010091529127,-0.0092912459306544,-0.0081867482384032,-0.0234914321753019,0.0010755075837482,-0.0079119341868741,-0.0006758054271237546,0.0002633333333333,-0.036601307189542465,-0.009921477079796182,-0.030580075662042794
2019-02-08,0.0028399047767952,0.0026680259899607,0.0022756778720598,0.0057388974311036,-0.0039296914194636,-0.0004606673420517,-0.0007085393755996705,0.0002644444444444,0.0051560379918589305,0.015004554954182403,-0.0055284552845529245
2019-02-11,-0.0009911486289631,0.0034654549080399,0.0001295546106294,0.0070716265725703,-0.0026864145918893,0.0048975757467836,-0.01272620622064835,0.0002666666666666,-0.011609071274298,0.004698801541629383,0.02305428384565089
2019-02-12,0.0,0.0,0.0,0.0,0.0011356425405292,0.0112337824670585,-0.00301485999062856,0.0002644444444444,0.032231630701994085,-0.004098791382028399,-0.0033562410100687057
2019-02-13,0.0,0.0,0.0,0.0,5.8462006299323487e-05,0.0017855805153341,0.002658673649630572,0.0002655555555555,0.01137867160624495,-0.00933938370620524,-0.011706221937139105
2019-02-14,0.0027954943833679,0.0019867286640418,-0.0043808104174145,-0.0039865452393594,0.0022854511447439,-0.0026182624128671,-0.010761637123504864,0.0002644444444444,0.010727367870225102,0.004207723035952071,-0.01427876034398834
2019-02-15,0.0064104233003106,0.0076844427956785,0.0103888697141523,0.0059639170283412,-0.001310272070342,0.0099457551565309,-0.001496532074711454,0.0002644444444444,0.018379497799637656,0.011933807149676401,0.01366255144032924
2019-02-19,0.0034368646335942,0.0008964918470641,0.0028771956232744,0.0052975586726915,0.0017548930888205,0.0063773895362777,-0.0017739792437246882,0.0002677777777777,-0.004575495678698749,0.010220661460244251,-0.007307567392010328
2019-02-20,0.0036501173732585,-0.0016896330005933,0.0053686303894751,0.0038334742047798,-6.695673156919234e-06,0.0012175328412157,0.0035388917718963686,0.0002666666666666,0.012257405515832653,-0.02122029677285464,-0.010142319646654796
2019-02-21,-0.0014008593550209,-0.0041797273707199,-0.0017169329136275,-0.0067599651842038,-0.0001658966723158,-0.0009138682488436,-0.0063702478273480745,0.0002666666666666,-0.017658930373360304,0.004346673734428874,-0.03734919847959017
2019-02-22,0.001011140828744,0.0044473180738007,-0.1398196981720134,0.0220289117651999,0.002395215608404,0.0087992674884054,-0.0012302806398889476,0.0002677777777777,0.022085259373394894,0.027603314508893195,0.011845493562231635
2019-02-25,-0.0022423245671645,-0.0036394445398028,-0.0095251031911369,0.0053581741516559,0.0098339024119021,-0.0009676644638484,0.000791008983857644,0.0002688888888888,-0.003266331658291377,0.007858243451463798,0.013742789277231049
2019-02-26,-0.0060302563971587,-0.0061176309943927,-0.0172941078089485,-0.0016173241015495,0.0051124626510157,-0.0020753386415775,0.000544338521261345,0.0002666666666666,-0.009831106629694997,-0.005656627426998906,-0.003012552301255189
2019-02-27,-0.003738533217298,-0.0135656407070872,-0.0141700333897951,0.0075316965637108,0.0012143983551255,0.000502562039539,0.002833553002524747,0.0002666666666666,-0.010947046843177155,0.011941369413694058,0.056739969783448085
2019-02-28,0.0011455431049771,0.0175731041888029,0.0153755874635495,-0.0053872497632129,0.0035532709017444,-0.0028765743318156,-0.006848118015900462,0.0002666666666666,-0.007207207207207245,0.002430995188655416,0.016362192216044402
2019-03-01,0.0052916726924574,0.0062267689187132,-0.0112704314485365,0.006593186283323,-0.0007128547684006,0.0100773586780987,0.003895717932834719,0.0002655555555555,0.01400051853772366,-0.04440963977163659,-0.07846201938105657
2019-03-04,-0.002872248232797,-0.0028613618563922,0.0086120228861739,-0.001126034188266,-0.0029314464130407,0.0020603782965318,0.0011327585897873416,0.0002677777777777,0.002301201738685865,-0.05244792217405092,-0.032055630936227986
2019-03-05,-0.0030563220146764,-0.0061154864102958,-0.0048711874044358,0.0077950194536184,0.0040981447735112,-0.0021902210166521,0.006566959533818029,0.0002677777777777,-0.0017857142857142794,0.015288472268720099,-0.030839320133169812
2019-03-06,-0.0083259478712186,-0.0103205312540451,-0.0079475860972803,0.00075296804667,-0.001875578605037,-0.015984306017532,0.008192278450160684,0.0002677777777777,-0.028622540250447304,0.0025829852714882584,-0.0010847947929850665
2019-03-07,-0.007840795253366,0.0036315519341481,-0.0132101603336605,-0.0194711939821881,-0.0015600506703627,-0.0032975377389123,0.002136292548130303,0.0002666666666666,-0.01815311760063132,-0.00372745710683553,0.0012669683257917619
2019-03-08,0.0003500913185208,0.0034374090546103,0.0044372791725364,-0.0059964048862394,0.0071060125755153,-0.0029930584837306,-0.014454065318147524,0.0002677777777777,0.009110396570203516,-0.0007702888583217549,0.027295733911785858
2019-03-11,0.0154351004120438,0.00500938569662,0.0053238559612043,0.0194010808626605,6.946057625197705e-05,0.0128709527235322,-0.0029446323150111864,0.0002677777777777,0.06956983536909189,0.021419525356533242,0.023755058947738883
2019-03-12,-0.0001799257029322,0.003514302990168,-0.0020005876204217,0.0011993393695828,0.0043941999510314,0.0027969141283599,-0.006901654974172167,0.0002677777777777,0.008689175769612811,0.009919137466307237,-0.025953936060501892
2019-03-13,0.0027236847314233,-0.0010744012605389,0.0100815801090368,0.001127038775087,-0.0068888636488202,0.0038465740542305,0.0008687973565773,0.0002666666666666,0.0376569037656902,-0.006298708231023853,0.01976354332098107
2019-03-14,-0.0002754879698124,0.0019524459299524,-0.0065971954876713,-0.0082414904561944,-0.010809807223061,0.0078942977144701,-0.004960176865735133,0.0002666666666666,-0.018263757115749457,0.004727116458959957,0.0034608063678838175
2019-03-15,0.00326430603547,0.0039477996568277,0.0054487395714932,0.0050827245622213,0.0019604859460746,0.0038728467798666,-0.00369227728084609,0.0002666666666666,0.025610050736893042,-0.0018712574850299202,-0.05000862217623725
2019-03-18,0.0066917499684509,-0.0002631076153069,-0.0002916984804578,0.0029914629303779,0.0034612646638457,0.0133558608380906,0.0001306234267819395,0.0002655555555555,-0.004946996466431153,0.004392308104343989,-0.0216010165184245
2019-03-19,0.0001538754771281,0.0020395396922836,0.0056084896060404,0.0115956414496489,-0.0021330588510547,-0.000504267558149,0.0029530172825866785,0.0002677777777777,0.040009469696969724,0.021438856594315103,-0.007606679035250363
2019-03-20,-0.0046827762522201,-0.0044723274338397,-0.0073986855225262,-0.0004035281172232,-0.0091668653449205,0.0010086748813903,-0.010736002914308096,0.0002688888888888,-0.007511950830867198,0.006160914739205436,0.0229949523275379
2019-03-21,0.0151086029924842,0.0047463526014475,0.0188979178445598,0.0133329842023199,3.4580325070125106e-05,0.0047136336814242,0.019341524113528408,0.00027,0.05481651376146801,0.025271132790202877,0.0014619883040936088
2019-03-22,-0.0176639637912117,-0.0136979209611993,-0.0167448707964442,-0.0282296325335127,0.0025141588243985,-0.0209485843155022,0.0008397775840134347,0.0002677777777777,-0.035007610350076046,-0.03289806660593175,-0.03448905109489053
2019-03-25,-0.0033301506514745,-0.0004200196856739,0.0009715033589017,0.0107368000443632,0.0009728118161412,-0.0020578858582493,-0.0071315541111103276,0.0002677777777777,-0.02095538530869756,-0.0019886958342056893,-0.015687015687015693
2019-03-26,0.0043869217085481,0.0056409557864813,0.0091903168009344,0.0053780550315025,0.0054547272883298,0.0056139219187746,0.004666051180414632,0.0002677777777777,0.017721518987341645,0.010173046670162611,0.02822580645161299
2019-03-27,-0.003993551773045,-0.0073213796555566,-0.0042777147802369,-0.0060405757320035,0.0083952023217819,-0.0044570384896276,-0.0035767055948625615,0.0002655555555555,-0.002035278154681075,-0.015365448504983337,0.026517273576097233
2019-03-28,0.0032161937982122,-0.0069631658270654,0.0059323339145405,0.0059636086523191,0.0099317615848919,0.0057752983025043,-0.00668924640135482,0.0002644444444444,0.004078857919782353,0.00274145929987335,0.01364380571220658
2019-03-29,0.0013922952681597,0.0030303527196513,-0.0012767212521989,0.0127832727301437,-0.0008677856138897,0.0045756182444272,-0.01143628430623711,0.0002611111111111,0.013089596027984651,0.01393270241850697,0.004486719310839993
2019-04-01,0.0089995310297565,0.0100728538052095,0.0039724004712438,0.0131819821637131,0.0081590910467789,0.0072574187947105,-1.7438372790556933e-05,0.0002644444444444,0.01514813989752728,-0.0005185377236193167,0.033410755762015354
2019-04-02,0.0001932298740443,-0.0056191342336254,-0.0066231290055648,0.0011518363982541,0.0037762433665017,-0.0004131447113292,-0.0021438017679403787,0.0002633333333333,0.0039499670836076195,0.005343709468223157,-0.011410788381742809
2019-04-03,0.0035616511590366,0.0013046178196129,0.0051931885435378,0.0032518127033676,-0.003336864307946,0.0002869161559369,-0.0020803017305748295,0.0002655555555555,0.030819672131147557,-0.0014449375580555257,0.020636586218957698
2019-04-04,0.0012545590766466,0.0106296430930652,0.0084586544327323,-0.0080370173483372,-0.0035971947082088,0.0032651108768024,-0.004615001693895726,0.0002655555555555,-0.001908396946564861,-0.04149870801033595,-0.08224811514736119
2019-04-05,0.0068800391481385,0.0064838367872339,0.0093573856050068,0.0061275198925845,0.0015187468256701,0.0093055801038983,-0.0010463538195367716,0.0002655555555555,0.014234119396643319,0.004421200194101527,0.02669902912621369
2019-04-08,0.0004827646618652,-0.0003101929491055,0.0001526648578775,0.000840616299681,0.0037608955968785,0.0002176707878418,0.0061045097630463285,0.0002644444444444,0.004398826979472137,0.004401739223790946,-0.006364793598836127
2019-04-09,-0.0056574231438538,-0.0043961789537673,-0.0065362486699992,-0.0024973908033333,0.0120124233061699,-0.0116390778311823,-0.003465814466399597,0.0002633333333333,-0.013138686131386912,0.019721019721019806,-0.0032942898975110158
2019-04-10,0.0098076892113794,0.0083664423712861,0.0029117517582366,0.0052685577435904,-0.0042214117063596,0.0096322097740451,-3.8084422778639215e-05,0.0002644444444444,0.015004226542688182,0.02253668763102712,0.013771575468233488
2019-04-11,0.0034062554966591,-0.0039585692685667,-0.0006372765155165,-0.0004963796592171,0.0017048162181074,-0.0015676028407268,-0.006565981406131183,0.0002644444444444,-0.0029148448886112677,0.003946694003075457,-0.027712370947292175
2019-04-12,0.0056628347459499,-0.0011648506455798,0.004216964067625,0.0073156183493909,-0.005500903048024,0.0045044499080612,0.0006298226171710386,0.0002655555555555,-0.008143662560033404,-0.0006126512482769186,-0.002608047690014881
2019-04-15,-0.0014219750926581,-0.0011562929538363,0.0003979048388329,-0.010492326227703,-0.0043312566901458,-0.0045716542654784,-0.0005091054192207789,0.0002644444444444,-0.027789473684210586,-0.014508301404853152,-0.004856182293612177
2019-04-16,0.0026993935572026,0.0003881595491606,-0.0008309535029655,0.0008366994912856,-0.0069446979952088,0.0028994245895381,0.0022789567136134448,0.0002644444444444,0.018839324382849743,0.01492924161526088,0.026088588588588646
2019-04-17,-0.0028967397718483,-0.0064671665067288,-0.004409485527313,0.003222156994481,-0.0103010271043023,-0.0052281559383695,-0.0015765758012825648,0.0002655555555555,-0.0048884165781083455,-0.02436283773430703,-0.007682458386683799
2019-04-18,0.0014479147869519,0.0012218115295732,0.0005815485947355,0.0019160720186994,-0.0005879163786057,-0.0012291912496256,-0.0010110145565462858,0.0002633333333333,-0.005126014523707867,-0.016699822008166665,0.007373271889400845
2019-04-22,-0.002585724177212,-0.0073326511418393,-0.0036402155916859,-0.0010877704874415,0.0006765626380521,-0.0019357069595384,-0.008763737012898454,0.0002655555555555,0.011592958351223759,0.008198903263589408,-0.038426349496797796
